index,group,side,phase,target,type,word_sel,nonword_sel,set,step,recording,path
45,P_group,left,exposure,Arrow,fill_word,Real,Pseudo,Arrow,NA,1,word/Arrow_1.mp3
46,P_group,left,exposure,Assume,fill_word,Real,Pseudo,Assume,NA,1,word/Assume_1.mp3
47,P_group,left,exposure,Aware,fill_word,Real,Pseudo,Aware,NA,1,word/Aware_1.mp3
48,P_group,left,exposure,Enemy,fill_word,Real,Pseudo,Enemy,NA,1,word/Enemy_1.mp3
49,P_group,left,exposure,Ensure,fill_word,Real,Pseudo,Ensure,NA,1,word/Ensure_1.mp3
50,P_group,left,exposure,Error,fill_word,Real,Pseudo,Error,NA,1,word/Error_1.mp3
51,P_group,left,exposure,Eye,fill_word,Real,Pseudo,Eye,NA,1,word/Eye_1.mp3
52,P_group,left,exposure,Failure,fill_word,Real,Pseudo,Failure,NA,1,word/Failure_1.mp3
53,P_group,left,exposure,Famous,fill_word,Real,Pseudo,Famous,NA,1,word/Famous_1.mp3
54,P_group,left,exposure,Flower,fill_word,Real,Pseudo,Flower,NA,1,word/Flower_1.mp3
55,P_group,left,exposure,Frame,fill_word,Real,Pseudo,Frame,NA,1,word/Frame_1.mp3
56,P_group,left,exposure,Funnel,fill_word,Real,Pseudo,Funnel,NA,1,word/Funnel_1.mp3
57,P_group,left,exposure,Hallway,fill_word,Real,Pseudo,Hallway,NA,1,word/Hallway_1.mp3
58,P_group,left,exposure,Hang,fill_word,Real,Pseudo,Hang,NA,1,word/Hang_1.mp3
59,P_group,left,exposure,Harmony,fill_word,Real,Pseudo,Harmony,NA,1,word/Harmony_1.mp3
60,P_group,left,exposure,Hill,fill_word,Real,Pseudo,Hill,NA,1,word/Hill_1.mp3
61,P_group,left,exposure,Hole,fill_word,Real,Pseudo,Hole,NA,1,word/Hole_1.mp3
62,P_group,left,exposure,Horn,fill_word,Real,Pseudo,Horn,NA,1,word/Horn_1.mp3
63,P_group,left,exposure,Jelly,fill_word,Real,Pseudo,Jelly,NA,2,word/Jelly_2.mp3
64,P_group,left,exposure,Jewel,fill_word,Real,Pseudo,Jewel,NA,1,word/Jewel_1.mp3
65,P_group,left,exposure,Lawyer,fill_word,Real,Pseudo,Lawyer,NA,1,word/Lawyer_1.mp3
66,P_group,left,exposure,Layer,fill_word,Real,Pseudo,Layer,NA,1,word/Layer_1.mp3
67,P_group,left,exposure,Learning,fill_word,Real,Pseudo,Learning,NA,1,word/Learning_1.mp3
68,P_group,left,exposure,Low,fill_word,Real,Pseudo,Low,NA,1,word/Low_1.mp3
69,P_group,left,exposure,Main,fill_word,Real,Pseudo,Main,NA,1,word/Main_1.mp3
70,P_group,left,exposure,Marine,fill_word,Real,Pseudo,Marine,NA,1,word/Marine_1.mp3
71,P_group,left,exposure,Memory,fill_word,Real,Pseudo,Memory,NA,1,word/Memory_1.mp3
72,P_group,left,exposure,Money,fill_word,Real,Pseudo,Money,NA,1,word/Money_1.mp3
73,P_group,left,exposure,Name,fill_word,Real,Pseudo,Name,NA,1,word/Name_1.mp3
74,P_group,left,exposure,Narrow,fill_word,Real,Pseudo,Narrow,NA,1,word/Narrow_1.mp3
75,P_group,left,exposure,Normal,fill_word,Real,Pseudo,Normal,NA,2,word/Normal_2.mp3
76,P_group,left,exposure,Nun,fill_word,Real,Pseudo,Nun,NA,1,word/Nun_1.mp3
77,P_group,left,exposure,Phenomenon,fill_word,Real,Pseudo,Phenomenon,NA,1,word/Phenomenon_1.mp3
78,P_group,left,exposure,Rally,fill_word,Real,Pseudo,Rally,NA,1,word/Rally_1.mp3
79,P_group,left,exposure,Range,fill_word,Real,Pseudo,Range,NA,1,word/Range_1.mp3
80,P_group,left,exposure,Real,fill_word,Real,Pseudo,Real,NA,1,word/Real_1.mp3
81,P_group,left,exposure,Reign,fill_word,Real,Pseudo,Reign,NA,1,word/Reign_1.mp3
82,P_group,left,exposure,Ring,fill_word,Real,Pseudo,Ring,NA,1,word/Ring_1.mp3
83,P_group,left,exposure,Roar,fill_word,Real,Pseudo,Roar,NA,1,word/Roar_1.mp3
84,P_group,left,exposure,Royal,fill_word,Real,Pseudo,Royal,NA,1,word/Royal_1.mp3
85,P_group,left,exposure,Ruin,fill_word,Real,Pseudo,Ruin,NA,1,word/Ruin_1.mp3
86,P_group,left,exposure,Rumor,fill_word,Real,Pseudo,Rumor,NA,1,word/Rumor_1.mp3
87,P_group,left,exposure,Runner,fill_word,Real,Pseudo,Runner,NA,1,word/Runner_1.mp3
88,P_group,left,exposure,Sailor,fill_word,Real,Pseudo,Sailor,NA,1,word/Sailor_1.mp3
89,P_group,left,exposure,Seal,fill_word,Real,Pseudo,Seal,NA,1,word/Seal_1.mp3
90,P_group,left,exposure,Shell,fill_word,Real,Pseudo,Shell,NA,1,word/Shell_1.mp3
91,P_group,left,exposure,Similar,fill_word,Real,Pseudo,Similar,NA,1,word/Similar_1.mp3
92,P_group,left,exposure,Soil,fill_word,Real,Pseudo,Soil,NA,1,word/Soil_1.mp3
93,P_group,left,exposure,Valley,fill_word,Real,Pseudo,Valley,NA,1,word/Valley_1.mp3
94,P_group,left,exposure,Vary,fill_word,Real,Pseudo,Vary,NA,1,word/Vary_1.mp3
95,P_group,left,exposure,Venue,fill_word,Real,Pseudo,Venue,NA,1,word/Venue_1.mp3
96,P_group,left,exposure,Violin,fill_word,Real,Pseudo,Violin,NA,1,word/Violin_1.mp3
97,P_group,left,exposure,Volume,fill_word,Real,Pseudo,Volume,NA,1,word/Volume_1.mp3
98,P_group,left,exposure,Sewer,fill_word,Real,Pseudo,Sewer,NA,1,word/Sewer_1.mp3
99,P_group,left,exposure,Swear,fill_word,Real,Pseudo,Swear,NA,1,word/Swear_1.mp3
100,P_group,left,exposure,Throne,fill_word,Real,Pseudo,Throne,NA,1,word/Throne_1.mp3
101,P_group,left,exposure,Alinomy,fill_nonword,Real,Pseudo,Alinomy,NA,1,nonword/Alinomy_1.mp3
102,P_group,left,exposure,Aller,fill_nonword,Real,Pseudo,Aller,NA,1,nonword/Aller_1.mp3
103,P_group,left,exposure,Arema,fill_nonword,Real,Pseudo,Arema,NA,1,nonword/Arema_1.mp3
104,P_group,left,exposure,Chame,fill_nonword,Real,Pseudo,Chame,NA,1,nonword/Chame_1.mp3
105,P_group,left,exposure,Charle,fill_nonword,Real,Pseudo,Charle,NA,1,nonword/Charle_1.mp3
106,P_group,left,exposure,Cheel,fill_nonword,Real,Pseudo,Cheel,NA,1,nonword/Cheel_1.mp3
107,P_group,left,exposure,Churr,fill_nonword,Real,Pseudo,Churr,NA,1,nonword/Churr_1.mp3
108,P_group,left,exposure,Eamer,fill_nonword,Real,Pseudo,Eamer,NA,1,nonword/Eamer_1.mp3
109,P_group,left,exposure,Eelam,fill_nonword,Real,Pseudo,Eelam,NA,1,nonword/Eelam_1.mp3
110,P_group,left,exposure,Elammer,fill_nonword,Real,Pseudo,Elammer,NA,1,nonword/Elammer_1.mp3
111,P_group,left,exposure,Enlow,fill_nonword,Real,Pseudo,Enlow,NA,1,nonword/Enlow_1.mp3
112,P_group,left,exposure,Eynam,fill_nonword,Real,Pseudo,Eynam,NA,1,nonword/Eynam_1.mp3
113,P_group,left,exposure,Freel,fill_nonword,Real,Pseudo,Freel,NA,1,nonword/Freel_2.mp3
114,P_group,left,exposure,Feen,fill_nonword,Real,Pseudo,Feen,NA,1,nonword/Feen_1.mp3
115,P_group,left,exposure,Felmy,fill_nonword,Real,Pseudo,Felmy,NA,1,nonword/Felmy_1.mp3
116,P_group,left,exposure,Fime,fill_nonword,Real,Pseudo,Fime,NA,1,nonword/Fime_1.mp3
117,P_group,left,exposure,Finneran,fill_nonword,Real,Pseudo,Finneran,NA,1,nonword/Finneran_1.mp3
118,P_group,left,exposure,Flangle,fill_nonword,Real,Pseudo,Flangle,NA,1,nonword/Flangle_1.mp3
119,P_group,left,exposure,Fonnow,fill_nonword,Real,Pseudo,Fonnow,NA,1,nonword/Fonnow_1.mp3
120,P_group,left,exposure,Foon,fill_nonword,Real,Pseudo,Foon,NA,1,nonword/Foon_1.mp3
121,P_group,left,exposure,Hallen,fill_nonword,Real,Pseudo,Hallen,NA,1,nonword/Hallen_1.mp3
122,P_group,left,exposure,Hame,fill_nonword,Real,Pseudo,Hame,NA,1,nonword/Hame_1.mp3
