group,phase,type,audio,vowel,match,same_onset,needs_match_onset,visual_target,correct,repetition,normed_midpoint,voiced_sel,voiceless_sel,match_sel,mismatch_sel,step,tone_step,path,code
control,exposure,crit_unamb,Plea,NA,0,1,1,Pick,no,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Blea_Plea_2_00.wav,28
control,exposure,crit_unamb,Plyer,NA,1,1,2,Plyer,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Blyer_Plyer_2_00.wav,29
control,exposure,crit_unamb,Pollen,NA,1,1,2,Pollen,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Bollen_Pollen_2_00.wav,30
control,exposure,crit_unamb,Polymer,NA,0,1,1,Pottery,no,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Bolymer_Polymer_2_00.wav,31
control,exposure,crit_unamb,Prayer,NA,1,1,2,Prayer,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Brayer_Prayer_2_00.wav,32
control,exposure,crit_unamb,Preliminary,NA,0,0,0,Temple,no,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Breliminary_Preliminary_2_00.wav,33
control,exposure,crit_unamb,Premier,NA,1,1,2,Premier,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Bremier_Premier_2_00.wav,34
control,exposure,crit_unamb,Primal,NA,1,1,2,Primal,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Brimal_Primal_2_00.wav,35
control,exposure,crit_unamb,Prime,NA,1,1,2,Prime,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Brime_Prime_2_00.wav,36
control,exposure,crit_unamb,Prior,NA,1,1,2,Prior,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Brior_Prior_2_00.wav,37
control,exposure,crit_unamb,Prowl,NA,1,1,2,Prowl,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Browl_Prowl_2_00.wav,38
control,exposure,crit_unamb,Pry,NA,1,1,2,Pry,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Bry_Pry_2_00.wav,39
control,exposure,crit_unamb,Pylon,NA,1,1,2,Pylon,yes,1,NA,NA,NA,SAME,DIFFERENT,0,NA,audio/unambiguous_p/Bylon_Pylon_2_00.wav,40
control,exposure_set,fill_word,Aisle,NA,0,0,0,Outfit,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Aisle_1.wav,41
control,exposure,fill_word,Ally,NA,0,1,1,Agile,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Ally_1.wav,42
control,exposure,fill_word,Area,NA,0,1,1,Arrogant,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Area_1.wav,43
control,exposure,fill_word,Arena,NA,1,1,2,Arena,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Arena_1.wav,44
control,exposure,fill_word,Arrow,NA,0,1,1,Ambition,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Arrow_1.wav,45
control,exposure,fill_word,Assume,NA,1,1,2,Assume,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Assume_1.wav,46
control,exposure,fill_word,Aware,NA,0,1,1,Arrest,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Aware_1.wav,47
control,exposure,fill_word,Enemy,NA,0,1,1,Energy,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Enemy_1.wav,48
control,exposure,fill_word,Ensure,NA,1,1,2,Ensure,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Ensure_1.wav,49
control,exposure,fill_word,Error,NA,0,0,0,Lonely,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Error_1.wav,50
control,exposure,fill_word,Eye,NA,0,0,0,Verdict,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Eye_1.wav,51
control,exposure,fill_word,Failure,NA,1,1,2,Failure,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Failure_1.wav,52
control,exposure,fill_word,Famous,NA,0,0,0,Loss,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Famous_1.wav,53
control,exposure,fill_word,Flower,NA,0,1,1,Flourish,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Flower_1.wav,54
control,exposure,fill_word,Frame,NA,0,1,1,Frown,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Frame_1.wav,55
control,exposure,fill_word,Funnel,NA,0,0,0,Deny,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Funnel_1.wav,56
control,exposure,fill_word,Hallway,NA,0,1,1,Harvest,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Hallway_1.wav,57
control,exposure,fill_word,Hang,NA,1,1,2,Hang,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Hang_1.wav,58
control,exposure_set,fill_word,Harmony,NA,0,1,1,Habitat,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Harmony_1.wav,59
control,exposure,fill_word,Hill,NA,1,1,2,Hill,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Hill_1.wav,60
control,exposure,fill_word,Hole,NA,0,1,1,Hurl,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Hole_1.wav,61
control,exposure,fill_word,Horn,NA,0,1,1,Heel,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Horn_1.wav,62
control,exposure,fill_word,Jelly,NA,1,1,2,Jelly,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Jelly_2.wav,63
control,exposure,fill_word,Jewel,NA,0,0,0,Tribute,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Jewel_1.wav,64
control,exposure,fill_word,Lawyer,NA,0,0,0,Advice,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Lawyer_1.wav,65
control,exposure,fill_word,Layer,NA,1,1,2,Layer,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Layer_1.wav,66
control,exposure,fill_word,Learning,NA,1,1,2,Learning,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Learning_1.wav,67
control,exposure,fill_word,Low,NA,1,1,2,Low,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Low_1.wav,68
control,exposure,fill_word,Main,NA,0,1,1,Maid,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Main_1.wav,69
control,exposure,fill_word,Marine,NA,0,1,1,Mature,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Marine_1.wav,70
control,exposure,fill_word,Memory,NA,1,1,2,Memory,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Memory_1.wav,71
control,exposure,fill_word,Money,NA,1,1,2,Money,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Money_1.wav,72
control,exposure,fill_word,Name,NA,0,0,0,Favor,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Name_1.wav,73
control,exposure,fill_word,Narrow,NA,0,0,0,Ankle,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Narrow_1.wav,74
control,exposure,fill_word,Normal,NA,0,1,1,Nervous,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Normal_2.wav,75
control,exposure,fill_word,Nun,NA,1,1,2,Nun,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Nun_1.wav,76
control,exposure,fill_word,Phenomenon,NA,0,0,0,Replace,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Phenomenon_1.wav,77
control,exposure,fill_word,Rally,NA,0,0,0,Knowledge,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Rally_1.wav,78
control,exposure,fill_word,Range,NA,0,0,0,Spirit,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Range_1.wav,79
control,exposure_set,fill_word,Real,NA,1,1,2,Real,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Real_1.wav,80
control,exposure,fill_word,Reign,NA,0,0,0,Kettle,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Reign_1.wav,81
control,exposure,fill_word,Ring,NA,0,0,0,Retreat,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Ring_1.wav,82
control,exposure,fill_word,Roar,NA,1,1,2,Roar,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Roar_1.wav,83
control,exposure,fill_word,Royal,NA,0,1,1,Refund,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Royal_1.wav,84
control,exposure,fill_word,Ruin,NA,1,1,2,Ruin,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Ruin_1.wav,85
control,exposure,fill_word,Rumor,NA,1,1,2,Rumor,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Rumor_1.wav,86
control,exposure,fill_word,Runner,NA,0,1,1,River,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Runner_1.wav,87
control,exposure,fill_word,Sailor,NA,0,0,0,Mine,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Sailor_1.wav,88
control,exposure,fill_word,Seal,NA,0,0,0,Chorus,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Seal_1.wav,89
control,exposure,fill_word,Shell,NA,0,0,0,Major,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Shell_1.wav,90
control,exposure,fill_word,Similar,NA,0,1,1,Seminar,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Similar_1.wav,91
control,exposure,fill_word,Soil,NA,0,1,1,Spoil,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Soil_1.wav,92
control,exposure,fill_word,Valley,NA,0,0,0,Greeting,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Valley_1.wav,93
control,exposure,fill_word,Vary,NA,1,1,2,Vary,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Vary_1.wav,94
control,exposure,fill_word,Venue,NA,0,1,1,Vessel,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Venue_1.wav,95
control,exposure_set,fill_word,Violin,NA,1,1,2,Violin,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Violin_1.wav,96
control,exposure,fill_word,Volume,NA,0,0,0,Physical,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Volume_1.wav,97
control,exposure,fill_word,Sewer,NA,0,0,0,Layout,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Sewer_1.wav,98
control,exposure,fill_word,Swear,NA,0,0,0,Remark,no,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Swear_1.wav,99
control,exposure,fill_word,Throne,NA,1,1,2,Throne,yes,1,NA,NA,NA,SAME,DIFFERENT,NA,NA,audio/filler/Throne_1.wav,100
control,test,BP_test,AAB_AAP_1_0,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,0,NA,audio/syllables_BP/AAB_AAP_1_0.wav,101
control,test,BP_test,AAB_AAP_1_3,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,3,NA,audio/syllables_BP/AAB_AAP_1_3.wav,102
control,test,BP_test,AAB_AAP_1_5,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,5,NA,audio/syllables_BP/AAB_AAP_1_5.wav,103
control,test,BP_test,AAB_AAP_1_7,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,7,NA,audio/syllables_BP/AAB_AAP_1_7.wav,104
control,test,BP_test,AAB_AAP_1_9,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,9,NA,audio/syllables_BP/AAB_AAP_1_9.wav,105
control,test,BP_test,AAB_AAP_1_10,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,10,NA,audio/syllables_BP/AAB_AAP_1_10.wav,106
control,test,BP_test,AAB_AAP_1_11,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,11,NA,audio/syllables_BP/AAB_AAP_1_11.wav,107
control,test,BP_test,AAB_AAP_1_13,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,13,NA,audio/syllables_BP/AAB_AAP_1_13.wav,108
control,test,BP_test,AAB_AAP_1_17,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,17,NA,audio/syllables_BP/AAB_AAP_1_17.wav,109
control,test,BP_test,AAB_AAP_1_23,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,23,NA,audio/syllables_BP/AAB_AAP_1_23.wav,110
control,test,BP_test,AAB_AAP_1_30,AA,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,30,NA,audio/syllables_BP/AAB_AAP_1_30.wav,111
control,test,BP_test,AHB_AHP_3_0,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,0,NA,audio/syllables_BP/AHB_AHP_3_0.wav,112
control,test,BP_test,AHB_AHP_3_3,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,3,NA,audio/syllables_BP/AHB_AHP_3_3.wav,113
control,test,BP_test,AHB_AHP_3_5,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,5,NA,audio/syllables_BP/AHB_AHP_3_5.wav,114
control,test,BP_test,AHB_AHP_3_7,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,7,NA,audio/syllables_BP/AHB_AHP_3_7.wav,115
control,test,BP_test,AHB_AHP_3_9,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,9,NA,audio/syllables_BP/AHB_AHP_3_9.wav,116
control,test,BP_test,AHB_AHP_3_10,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,10,NA,audio/syllables_BP/AHB_AHP_3_10.wav,117
control,test,BP_test,AHB_AHP_3_11,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,11,NA,audio/syllables_BP/AHB_AHP_3_11.wav,118
control,test,BP_test,AHB_AHP_3_13,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,13,NA,audio/syllables_BP/AHB_AHP_3_13.wav,119
control,test,BP_test,AHB_AHP_3_17,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,17,NA,audio/syllables_BP/AHB_AHP_3_17.wav,120
control,test,BP_test,AHB_AHP_3_23,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,23,NA,audio/syllables_BP/AHB_AHP_3_23.wav,121
control,test,BP_test,AHB_AHP_3_30,AH,NA,NA,NA,NA,NA,1,10,B,P,NA,NA,30,NA,audio/syllables_BP/AHB_AHP_3_30.wav,122
control,test,BP_test,IHB_IHP_5_0,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,0,NA,audio/syllables_BP/IHB_IHP_5_0.wav,123
control,test,BP_test,IHB_IHP_5_2,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,2,NA,audio/syllables_BP/IHB_IHP_5_2.wav,124
control,test,BP_test,IHB_IHP_5_4,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,4,NA,audio/syllables_BP/IHB_IHP_5_4.wav,125
control,test,BP_test,IHB_IHP_5_5,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,5,NA,audio/syllables_BP/IHB_IHP_5_5.wav,126
control,test,BP_test,IHB_IHP_5_6,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,6,NA,audio/syllables_BP/IHB_IHP_5_6.wav,127
control,test,BP_test,IHB_IHP_5_7,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,7,NA,audio/syllables_BP/IHB_IHP_5_7.wav,128
control,test,BP_test,IHB_IHP_5_9,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,9,NA,audio/syllables_BP/IHB_IHP_5_9.wav,129
control,test,BP_test,IHB_IHP_5_11,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,11,NA,audio/syllables_BP/IHB_IHP_5_11.wav,130
control,test,BP_test,IHB_IHP_5_15,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,15,NA,audio/syllables_BP/IHB_IHP_5_15.wav,131
control,test,BP_test,IHB_IHP_5_22,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,22,NA,audio/syllables_BP/IHB_IHP_5_22.wav,132
control,test,BP_test,IHB_IHP_5_30,IH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,30,NA,audio/syllables_BP/IHB_IHP_5_30.wav,133
control,test,BP_test,UHB_UHP_5_0,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,0,NA,audio/syllables_BP/UHB_UHP_5_0.wav,134
control,test,BP_test,UHB_UHP_5_2,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,2,NA,audio/syllables_BP/UHB_UHP_5_2.wav,135
control,test,BP_test,UHB_UHP_5_4,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,4,NA,audio/syllables_BP/UHB_UHP_5_4.wav,136
control,test,BP_test,UHB_UHP_5_5,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,5,NA,audio/syllables_BP/UHB_UHP_5_5.wav,137
control,test,BP_test,UHB_UHP_5_6,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,6,NA,audio/syllables_BP/UHB_UHP_5_6.wav,138
control,test,BP_test,UHB_UHP_5_7,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,7,NA,audio/syllables_BP/UHB_UHP_5_7.wav,139
control,test,BP_test,UHB_UHP_5_9,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,9,NA,audio/syllables_BP/UHB_UHP_5_9.wav,140
control,test,BP_test,UHB_UHP_5_11,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,11,NA,audio/syllables_BP/UHB_UHP_5_11.wav,141
control,test,BP_test,UHB_UHP_5_15,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,15,NA,audio/syllables_BP/UHB_UHP_5_15.wav,142
control,test,BP_test,UHB_UHP_5_21,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,21,NA,audio/syllables_BP/UHB_UHP_5_21.wav,143
control,test,BP_test,UHB_UHP_5_30,UH,NA,NA,NA,NA,NA,1,7,B,P,NA,NA,30,NA,audio/syllables_BP/UHB_UHP_5_30.wav,144
control,test,BP_test,AAB_AAP_1_0,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,0,NA,audio/syllables_BP/AAB_AAP_1_0.wav,145
control,test,BP_test,AAB_AAP_1_3,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,3,NA,audio/syllables_BP/AAB_AAP_1_3.wav,146
control,test,BP_test,AAB_AAP_1_5,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,5,NA,audio/syllables_BP/AAB_AAP_1_5.wav,147
control,test,BP_test,AAB_AAP_1_7,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,7,NA,audio/syllables_BP/AAB_AAP_1_7.wav,148
control,test,BP_test,AAB_AAP_1_9,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,9,NA,audio/syllables_BP/AAB_AAP_1_9.wav,149
control,test,BP_test,AAB_AAP_1_10,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,10,NA,audio/syllables_BP/AAB_AAP_1_10.wav,150
control,test,BP_test,AAB_AAP_1_11,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,11,NA,audio/syllables_BP/AAB_AAP_1_11.wav,151
control,test,BP_test,AAB_AAP_1_13,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,13,NA,audio/syllables_BP/AAB_AAP_1_13.wav,152
control,test,BP_test,AAB_AAP_1_17,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,17,NA,audio/syllables_BP/AAB_AAP_1_17.wav,153
control,test,BP_test,AAB_AAP_1_23,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,23,NA,audio/syllables_BP/AAB_AAP_1_23.wav,154
control,test,BP_test,AAB_AAP_1_30,AA,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,30,NA,audio/syllables_BP/AAB_AAP_1_30.wav,155
control,test,BP_test,AHB_AHP_3_0,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,0,NA,audio/syllables_BP/AHB_AHP_3_0.wav,156
control,test,BP_test,AHB_AHP_3_3,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,3,NA,audio/syllables_BP/AHB_AHP_3_3.wav,157
control,test,BP_test,AHB_AHP_3_5,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,5,NA,audio/syllables_BP/AHB_AHP_3_5.wav,158
control,test,BP_test,AHB_AHP_3_7,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,7,NA,audio/syllables_BP/AHB_AHP_3_7.wav,159
control,test,BP_test,AHB_AHP_3_9,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,9,NA,audio/syllables_BP/AHB_AHP_3_9.wav,160
control,test,BP_test,AHB_AHP_3_10,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,10,NA,audio/syllables_BP/AHB_AHP_3_10.wav,161
control,test,BP_test,AHB_AHP_3_11,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,11,NA,audio/syllables_BP/AHB_AHP_3_11.wav,162
control,test,BP_test,AHB_AHP_3_13,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,13,NA,audio/syllables_BP/AHB_AHP_3_13.wav,163
control,test,BP_test,AHB_AHP_3_17,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,17,NA,audio/syllables_BP/AHB_AHP_3_17.wav,164
control,test,BP_test,AHB_AHP_3_23,AH,NA,NA,NA,NA,NA,2,10,B,P,NA,NA,23,NA,audio/syllables_BP/AHB_AHP_3_23.wav,165
