group,phase,type,audio,vowel,match,same_onset,needs_match_onset,visual_target,correct,repetition,normed_midpoint,voiced_sel,voiceless_sel,match_sel,mismatch_sel,step,tone_step,path,code
control,test,DT_test,DUH_TUH_3_26,UH,NA,NA,NA,NA,NA,2,23,D,T,NA,NA,26,NA,audio/syllables_DT/DUH_TUH_3_26.wav,318
control,test,DT_test,DUH_TUH_3_28,UH,NA,NA,NA,NA,NA,2,23,D,T,NA,NA,28,NA,audio/syllables_DT/DUH_TUH_3_28.wav,319
control,test,DT_test,DUH_TUH_3_30,UH,NA,NA,NA,NA,NA,2,23,D,T,NA,NA,30,NA,audio/syllables_DT/DUH_TUH_3_30.wav,320
control,test,DT_test,DAA_TAA_3_0,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,0,NA,audio/syllables_DT/DAA_TAA_3_0.wav,321
control,test,DT_test,DAA_TAA_3_8,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,8,NA,audio/syllables_DT/DAA_TAA_3_8.wav,322
control,test,DT_test,DAA_TAA_3_13,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,13,NA,audio/syllables_DT/DAA_TAA_3_13.wav,323
control,test,DT_test,DAA_TAA_3_17,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,17,NA,audio/syllables_DT/DAA_TAA_3_17.wav,324
control,test,DT_test,DAA_TAA_3_20,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,20,NA,audio/syllables_DT/DAA_TAA_3_20.wav,325
control,test,DT_test,DAA_TAA_3_23,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,23,NA,audio/syllables_DT/DAA_TAA_3_23.wav,326
control,test,DT_test,DAA_TAA_3_24,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,24,NA,audio/syllables_DT/DAA_TAA_3_24.wav,327
control,test,DT_test,DAA_TAA_3_25,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,25,NA,audio/syllables_DT/DAA_TAA_3_25.wav,328
control,test,DT_test,DAA_TAA_3_26,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,26,NA,audio/syllables_DT/DAA_TAA_3_26.wav,329
control,test,DT_test,DAA_TAA_3_28,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,28,NA,audio/syllables_DT/DAA_TAA_3_28.wav,330
control,test,DT_test,DAA_TAA_3_30,AA,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,30,NA,audio/syllables_DT/DAA_TAA_3_30.wav,331
control,test,DT_test,DAH_TAH_3_0,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,0,NA,audio/syllables_DT/DAH_TAH_3_0.wav,332
control,test,DT_test,DAH_TAH_3_8,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,8,NA,audio/syllables_DT/DAH_TAH_3_8.wav,333
control,test,DT_test,DAH_TAH_3_14,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,14,NA,audio/syllables_DT/DAH_TAH_3_14.wav,334
control,test,DT_test,DAH_TAH_3_19,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,19,NA,audio/syllables_DT/DAH_TAH_3_19.wav,335
control,test,DT_test,DAH_TAH_3_23,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,23,NA,audio/syllables_DT/DAH_TAH_3_23.wav,336
control,test,DT_test,DAH_TAH_3_25,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,25,NA,audio/syllables_DT/DAH_TAH_3_25.wav,337
control,test,DT_test,DAH_TAH_3_26,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,26,NA,audio/syllables_DT/DAH_TAH_3_26.wav,338
control,test,DT_test,DAH_TAH_3_27,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,27,NA,audio/syllables_DT/DAH_TAH_3_27.wav,339
control,test,DT_test,DAH_TAH_3_28,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,28,NA,audio/syllables_DT/DAH_TAH_3_28.wav,340
control,test,DT_test,DAH_TAH_3_29,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,29,NA,audio/syllables_DT/DAH_TAH_3_29.wav,341
control,test,DT_test,DAH_TAH_3_30,AH,NA,NA,NA,NA,NA,3,25,D,T,NA,NA,30,NA,audio/syllables_DT/DAH_TAH_3_30.wav,342
control,test,DT_test,DIH_TIH_3_0,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,0,NA,audio/syllables_DT/DIH_TIH_3_0.wav,343
control,test,DT_test,DIH_TIH_3_8,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,8,NA,audio/syllables_DT/DIH_TIH_3_8.wav,344
control,test,DT_test,DIH_TIH_3_13,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,13,NA,audio/syllables_DT/DIH_TIH_3_13.wav,345
control,test,DT_test,DIH_TIH_3_17,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,18,NA,audio/syllables_DT/DIH_TIH_3_17.wav,346
control,test,DT_test,DIH_TIH_3_21,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,21,NA,audio/syllables_DT/DIH_TIH_3_21.wav,347
control,test,DT_test,DIH_TIH_3_23,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,23,NA,audio/syllables_DT/DIH_TIH_3_23.wav,348
control,test,DT_test,DIH_TIH_3_24,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,24,NA,audio/syllables_DT/DIH_TIH_3_24.wav,349
control,test,DT_test,DIH_TIH_3_25,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,25,NA,audio/syllables_DT/DIH_TIH_3_25.wav,350
control,test,DT_test,DIH_TIH_3_26,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,26,NA,audio/syllables_DT/DIH_TIH_3_26.wav,351
control,test,DT_test,DIH_TIH_3_28,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,28,NA,audio/syllables_DT/DIH_TIH_3_28.wav,352
control,test,DT_test,DIH_TIH_3_30,IH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,30,NA,audio/syllables_DT/DIH_TIH_3_30.wav,353
control,test,DT_test,DUH_TUH_3_0,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,0,NA,audio/syllables_DT/DUH_TUH_3_0.wav,354
control,test,DT_test,DUH_TUH_3_8,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,8,NA,audio/syllables_DT/DUH_TUH_3_8.wav,355
control,test,DT_test,DUH_TUH_3_13,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,13,NA,audio/syllables_DT/DUH_TUH_3_13.wav,356
control,test,DT_test,DUH_TUH_3_17,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,18,NA,audio/syllables_DT/DUH_TUH_3_17.wav,357
control,test,DT_test,DUH_TUH_3_21,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,21,NA,audio/syllables_DT/DUH_TUH_3_21.wav,358
control,test,DT_test,DUH_TUH_3_23,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,23,NA,audio/syllables_DT/DUH_TUH_3_23.wav,359
control,test,DT_test,DUH_TUH_3_24,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,24,NA,audio/syllables_DT/DUH_TUH_3_24.wav,360
control,test,DT_test,DUH_TUH_3_25,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,25,NA,audio/syllables_DT/DUH_TUH_3_25.wav,361
control,test,DT_test,DUH_TUH_3_26,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,26,NA,audio/syllables_DT/DUH_TUH_3_26.wav,362
control,test,DT_test,DUH_TUH_3_28,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,28,NA,audio/syllables_DT/DUH_TUH_3_28.wav,363
control,test,DT_test,DUH_TUH_3_30,UH,NA,NA,NA,NA,NA,3,23,D,T,NA,NA,30,NA,audio/syllables_DT/DUH_TUH_3_30.wav,364
control,test,GK_test,GAA_KAA_5_0,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,0,NA,audio/syllables_GK/GAA_KAA_5_0.wav,365
control,test,GK_test,GAA_KAA_5_8,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,8,NA,audio/syllables_GK/GAA_KAA_5_8.wav,366
control,test,GK_test,GAA_KAA_5_14,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,14,NA,audio/syllables_GK/GAA_KAA_5_14.wav,367
control,test,GK_test,GAA_KAA_5_19,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,19,NA,audio/syllables_GK/GAA_KAA_5_19.wav,368
control,test,GK_test,GAA_KAA_5_23,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,23,NA,audio/syllables_GK/GAA_KAA_5_23.wav,369
control,test,GK_test,GAA_KAA_5_25,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,25,NA,audio/syllables_GK/GAA_KAA_5_25.wav,370
control,test,GK_test,GAA_KAA_5_26,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,26,NA,audio/syllables_GK/GAA_KAA_5_26.wav,371
control,test,GK_test,GAA_KAA_5_27,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,27,NA,audio/syllables_GK/GAA_KAA_5_27.wav,372
control,test,GK_test,GAA_KAA_5_28,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,28,NA,audio/syllables_GK/GAA_KAA_5_28.wav,373
control,test,GK_test,GAA_KAA_5_29,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,29,NA,audio/syllables_GK/GAA_KAA_5_29.wav,374
control,test,GK_test,GAA_KAA_5_30,AA,NA,NA,NA,NA,NA,1,25,G,K,NA,NA,30,NA,audio/syllables_GK/GAA_KAA_5_30.wav,375
control,test,GK_test,GAH_KAH_3_0,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,0,NA,audio/syllables_GK/GAH_KAH_3_0.wav,376
control,test,GK_test,GAH_KAH_3_7,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,7,NA,audio/syllables_GK/GAH_KAH_3_7.wav,377
control,test,GK_test,GAH_KAH_3_11,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,11,NA,audio/syllables_GK/GAH_KAH_3_11.wav,378
control,test,GK_test,GAH_KAH_3_14,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,14,NA,audio/syllables_GK/GAH_KAH_3_14.wav,379
control,test,GK_test,GAH_KAH_3_16,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,16,NA,audio/syllables_GK/GAH_KAH_3_16.wav,380
control,test,GK_test,GAH_KAH_3_17,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,17,NA,audio/syllables_GK/GAH_KAH_3_17.wav,381
control,test,GK_test,GAH_KAH_3_18,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,18,NA,audio/syllables_GK/GAH_KAH_3_18.wav,382
control,test,GK_test,GAH_KAH_3_20,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,20,NA,audio/syllables_GK/GAH_KAH_3_20.wav,383
control,test,GK_test,GAH_KAH_3_23,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,23,NA,audio/syllables_GK/GAH_KAH_3_23.wav,384
control,test,GK_test,GAH_KAH_3_26,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,26,NA,audio/syllables_GK/GAH_KAH_3_26.wav,385
control,test,GK_test,GAH_KAH_3_30,AH,NA,NA,NA,NA,NA,1,17,G,K,NA,NA,30,NA,audio/syllables_GK/GAH_KAH_3_30.wav,386
control,test,GK_test,GIH_KIH_5_0,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,0,NA,audio/syllables_GK/GIH_KIH_5_0.wav,387
control,test,GK_test,GIH_KIH_5_8,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,8,NA,audio/syllables_GK/GIH_KIH_5_8.wav,388
control,test,GK_test,GIH_KIH_5_13,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,13,NA,audio/syllables_GK/GIH_KIH_5_13.wav,389
control,test,GK_test,GIH_KIH_5_17,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,17,NA,audio/syllables_GK/GIH_KIH_5_17.wav,390
control,test,GK_test,GIH_KIH_5_20,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,20,NA,audio/syllables_GK/GIH_KIH_5_20.wav,391
control,test,GK_test,GIH_KIH_5_23,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,23,NA,audio/syllables_GK/GIH_KIH_5_23.wav,392
control,test,GK_test,GIH_KIH_5_24,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,24,NA,audio/syllables_GK/GIH_KIH_5_24.wav,393
control,test,GK_test,GIH_KIH_5_25,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,25,NA,audio/syllables_GK/GIH_KIH_5_25.wav,394
control,test,GK_test,GIH_KIH_5_26,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,26,NA,audio/syllables_GK/GIH_KIH_5_26.wav,395
control,test,GK_test,GIH_KIH_5_28,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,28,NA,audio/syllables_GK/GIH_KIH_5_28.wav,396
control,test,GK_test,GIH_KIH_5_30,IH,NA,NA,NA,NA,NA,1,23,G,K,NA,NA,30,NA,audio/syllables_GK/GIH_KIH_5_30.wav,397
control,test,GK_test,GUH_KUH_3_0,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,0,NA,audio/syllables_GK/GUH_KUH_3_0.wav,398
control,test,GK_test,GUH_KUH_3_7,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,7,NA,audio/syllables_GK/GUH_KUH_3_7.wav,399
control,test,GK_test,GUH_KUH_3_11,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,11,NA,audio/syllables_GK/GUH_KUH_3_11.wav,400
control,test,GK_test,GUH_KUH_3_14,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,14,NA,audio/syllables_GK/GUH_KUH_3_14.wav,401
control,test,GK_test,GUH_KUH_3_16,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,16,NA,audio/syllables_GK/GUH_KUH_3_16.wav,402
control,test,GK_test,GUH_KUH_3_18,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,18,NA,audio/syllables_GK/GUH_KUH_3_18.wav,403
control,test,GK_test,GUH_KUH_3_19,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,19,NA,audio/syllables_GK/GUH_KUH_3_19.wav,404
control,test,GK_test,GUH_KUH_3_21,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,21,NA,audio/syllables_GK/GUH_KUH_3_21.wav,405
control,test,GK_test,GUH_KUH_3_23,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,23,NA,audio/syllables_GK/GUH_KUH_3_23.wav,406
control,test,GK_test,GUH_KUH_3_26,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,26,NA,audio/syllables_GK/GUH_KUH_3_26.wav,407
control,test,GK_test,GUH_KUH_3_30,UH,NA,NA,NA,NA,NA,1,18,G,K,NA,NA,30,NA,audio/syllables_GK/GUH_KUH_3_30.wav,408
control,test,GK_test,GAA_KAA_5_0,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,0,NA,audio/syllables_GK/GAA_KAA_5_0.wav,409
control,test,GK_test,GAA_KAA_5_8,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,8,NA,audio/syllables_GK/GAA_KAA_5_8.wav,410
control,test,GK_test,GAA_KAA_5_14,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,14,NA,audio/syllables_GK/GAA_KAA_5_14.wav,411
control,test,GK_test,GAA_KAA_5_19,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,19,NA,audio/syllables_GK/GAA_KAA_5_19.wav,412
control,test,GK_test,GAA_KAA_5_23,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,23,NA,audio/syllables_GK/GAA_KAA_5_23.wav,413
control,test,GK_test,GAA_KAA_5_25,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,25,NA,audio/syllables_GK/GAA_KAA_5_25.wav,414
control,test,GK_test,GAA_KAA_5_26,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,26,NA,audio/syllables_GK/GAA_KAA_5_26.wav,415
control,test,GK_test,GAA_KAA_5_27,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,27,NA,audio/syllables_GK/GAA_KAA_5_27.wav,416
control,test,GK_test,GAA_KAA_5_28,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,28,NA,audio/syllables_GK/GAA_KAA_5_28.wav,417
control,test,GK_test,GAA_KAA_5_29,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,29,NA,audio/syllables_GK/GAA_KAA_5_29.wav,418
control,test,GK_test,GAA_KAA_5_30,AA,NA,NA,NA,NA,NA,2,25,G,K,NA,NA,30,NA,audio/syllables_GK/GAA_KAA_5_30.wav,419
control,test,GK_test,GAH_KAH_3_0,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,0,NA,audio/syllables_GK/GAH_KAH_3_0.wav,420
control,test,GK_test,GAH_KAH_3_7,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,7,NA,audio/syllables_GK/GAH_KAH_3_7.wav,421
control,test,GK_test,GAH_KAH_3_11,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,11,NA,audio/syllables_GK/GAH_KAH_3_11.wav,422
control,test,GK_test,GAH_KAH_3_14,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,14,NA,audio/syllables_GK/GAH_KAH_3_14.wav,423
control,test,GK_test,GAH_KAH_3_16,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,16,NA,audio/syllables_GK/GAH_KAH_3_16.wav,424
control,test,GK_test,GAH_KAH_3_17,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,17,NA,audio/syllables_GK/GAH_KAH_3_17.wav,425
control,test,GK_test,GAH_KAH_3_18,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,18,NA,audio/syllables_GK/GAH_KAH_3_18.wav,426
control,test,GK_test,GAH_KAH_3_20,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,20,NA,audio/syllables_GK/GAH_KAH_3_20.wav,427
control,test,GK_test,GAH_KAH_3_23,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,23,NA,audio/syllables_GK/GAH_KAH_3_23.wav,428
control,test,GK_test,GAH_KAH_3_26,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,26,NA,audio/syllables_GK/GAH_KAH_3_26.wav,429
control,test,GK_test,GAH_KAH_3_30,AH,NA,NA,NA,NA,NA,2,17,G,K,NA,NA,30,NA,audio/syllables_GK/GAH_KAH_3_30.wav,430
control,test,GK_test,GIH_KIH_5_0,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,0,NA,audio/syllables_GK/GIH_KIH_5_0.wav,431
control,test,GK_test,GIH_KIH_5_8,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,8,NA,audio/syllables_GK/GIH_KIH_5_8.wav,432
control,test,GK_test,GIH_KIH_5_13,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,13,NA,audio/syllables_GK/GIH_KIH_5_13.wav,433
control,test,GK_test,GIH_KIH_5_17,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,17,NA,audio/syllables_GK/GIH_KIH_5_17.wav,434
control,test,GK_test,GIH_KIH_5_20,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,20,NA,audio/syllables_GK/GIH_KIH_5_20.wav,435
control,test,GK_test,GIH_KIH_5_23,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,23,NA,audio/syllables_GK/GIH_KIH_5_23.wav,436
control,test,GK_test,GIH_KIH_5_24,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,24,NA,audio/syllables_GK/GIH_KIH_5_24.wav,437
control,test,GK_test,GIH_KIH_5_25,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,25,NA,audio/syllables_GK/GIH_KIH_5_25.wav,438
control,test,GK_test,GIH_KIH_5_26,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,26,NA,audio/syllables_GK/GIH_KIH_5_26.wav,439
control,test,GK_test,GIH_KIH_5_28,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,28,NA,audio/syllables_GK/GIH_KIH_5_28.wav,440
control,test,GK_test,GIH_KIH_5_30,IH,NA,NA,NA,NA,NA,2,23,G,K,NA,NA,30,NA,audio/syllables_GK/GIH_KIH_5_30.wav,441
control,test,GK_test,GUH_KUH_3_0,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,0,NA,audio/syllables_GK/GUH_KUH_3_0.wav,442
control,test,GK_test,GUH_KUH_3_7,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,7,NA,audio/syllables_GK/GUH_KUH_3_7.wav,443
control,test,GK_test,GUH_KUH_3_11,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,11,NA,audio/syllables_GK/GUH_KUH_3_11.wav,444
control,test,GK_test,GUH_KUH_3_14,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,14,NA,audio/syllables_GK/GUH_KUH_3_14.wav,445
control,test,GK_test,GUH_KUH_3_16,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,16,NA,audio/syllables_GK/GUH_KUH_3_16.wav,446
control,test,GK_test,GUH_KUH_3_18,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,18,NA,audio/syllables_GK/GUH_KUH_3_18.wav,447
control,test,GK_test,GUH_KUH_3_19,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,19,NA,audio/syllables_GK/GUH_KUH_3_19.wav,448
control,test,GK_test,GUH_KUH_3_21,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,21,NA,audio/syllables_GK/GUH_KUH_3_21.wav,449
control,test,GK_test,GUH_KUH_3_23,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,23,NA,audio/syllables_GK/GUH_KUH_3_23.wav,450
control,test,GK_test,GUH_KUH_3_26,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,26,NA,audio/syllables_GK/GUH_KUH_3_26.wav,451
control,test,GK_test,GUH_KUH_3_30,UH,NA,NA,NA,NA,NA,2,18,G,K,NA,NA,30,NA,audio/syllables_GK/GUH_KUH_3_30.wav,452
control,test,GK_test,GAA_KAA_5_0,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,0,NA,audio/syllables_GK/GAA_KAA_5_0.wav,453
control,test,GK_test,GAA_KAA_5_8,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,8,NA,audio/syllables_GK/GAA_KAA_5_8.wav,454
control,test,GK_test,GAA_KAA_5_14,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,14,NA,audio/syllables_GK/GAA_KAA_5_14.wav,455
control,test,GK_test,GAA_KAA_5_19,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,19,NA,audio/syllables_GK/GAA_KAA_5_19.wav,456
control,test,GK_test,GAA_KAA_5_23,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,23,NA,audio/syllables_GK/GAA_KAA_5_23.wav,457
control,test,GK_test,GAA_KAA_5_25,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,25,NA,audio/syllables_GK/GAA_KAA_5_25.wav,458
control,test,GK_test,GAA_KAA_5_26,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,26,NA,audio/syllables_GK/GAA_KAA_5_26.wav,459
control,test,GK_test,GAA_KAA_5_27,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,27,NA,audio/syllables_GK/GAA_KAA_5_27.wav,460
control,test,GK_test,GAA_KAA_5_28,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,28,NA,audio/syllables_GK/GAA_KAA_5_28.wav,461
control,test,GK_test,GAA_KAA_5_29,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,29,NA,audio/syllables_GK/GAA_KAA_5_29.wav,462
control,test,GK_test,GAA_KAA_5_30,AA,NA,NA,NA,NA,NA,3,25,G,K,NA,NA,30,NA,audio/syllables_GK/GAA_KAA_5_30.wav,463
control,test,GK_test,GAH_KAH_3_0,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,0,NA,audio/syllables_GK/GAH_KAH_3_0.wav,464
control,test,GK_test,GAH_KAH_3_7,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,7,NA,audio/syllables_GK/GAH_KAH_3_7.wav,465
control,test,GK_test,GAH_KAH_3_11,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,11,NA,audio/syllables_GK/GAH_KAH_3_11.wav,466
control,test,GK_test,GAH_KAH_3_14,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,14,NA,audio/syllables_GK/GAH_KAH_3_14.wav,467
control,test,GK_test,GAH_KAH_3_16,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,16,NA,audio/syllables_GK/GAH_KAH_3_16.wav,468
control,test,GK_test,GAH_KAH_3_17,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,17,NA,audio/syllables_GK/GAH_KAH_3_17.wav,469
control,test,GK_test,GAH_KAH_3_18,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,18,NA,audio/syllables_GK/GAH_KAH_3_18.wav,470
control,test,GK_test,GAH_KAH_3_20,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,20,NA,audio/syllables_GK/GAH_KAH_3_20.wav,471
control,test,GK_test,GAH_KAH_3_23,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,23,NA,audio/syllables_GK/GAH_KAH_3_23.wav,472
control,test,GK_test,GAH_KAH_3_26,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,26,NA,audio/syllables_GK/GAH_KAH_3_26.wav,473
control,test,GK_test,GAH_KAH_3_30,AH,NA,NA,NA,NA,NA,3,17,G,K,NA,NA,30,NA,audio/syllables_GK/GAH_KAH_3_30.wav,474
control,test,GK_test,GIH_KIH_5_0,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,0,NA,audio/syllables_GK/GIH_KIH_5_0.wav,475
control,test,GK_test,GIH_KIH_5_8,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,8,NA,audio/syllables_GK/GIH_KIH_5_8.wav,476
control,test,GK_test,GIH_KIH_5_13,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,13,NA,audio/syllables_GK/GIH_KIH_5_13.wav,477
control,test,GK_test,GIH_KIH_5_17,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,17,NA,audio/syllables_GK/GIH_KIH_5_17.wav,478
control,test,GK_test,GIH_KIH_5_20,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,20,NA,audio/syllables_GK/GIH_KIH_5_20.wav,479
control,test,GK_test,GIH_KIH_5_23,IH,NA,NA,NA,NA,NA,3,23,G,K,NA,NA,23,NA,audio/syllables_GK/GIH_KIH_5_23.wav,480
